"ID","Personality_PSWQ_Concerns","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-ER06US21X",38,38,2.42857142857143,1.75,2,24,NA,4.08333333333333,4.66666666666667,4.58333333333333,3.58333333333333,-1.10053837972415,-1.08755096059567,-1.08484824134647,"-19.6629723748966","-1.12550702177736"
"sub-ER06US24",33,49,3.14285714285714,2.75,1,20,8,3.58333333333333,4.25,4.5,4.5,-0.382986608283179,-0.567511100299504,-0.407973730656628,"-15.2060391520553","-0.513466229686341"
"sub-ER06WE18",55,56,3.71428571428571,3,1,22,NA,3.41666666666667,3,3.83333333333333,4.33333333333333,0.480166487717844,0.364861215173865,0.482630353477606,"5.14641694280906","0.519410490081751"
"sub-ER06WE24",43,61,3,2.75,2,26,NA,3.08333333333333,3.75,4.25,3.75,-0.0289275995654847,0.0531545084686245,-0.0208870649074725,"0.35170583703409","-0.0668416570699724"
"sub-ER06WE26",33,38,1.71428571428571,2.75,2,26,NA,3.08333333333333,3.16666666666667,3.66666666666667,4.16666666666667,-1.17878477342149,-1.27483660598392,-1.20285561692162,"-23.1271058179072","-1.24760873087619"
"sub-ER07AN28",46,61,2.57142857142857,3,2,26,NA,3.41666666666667,4.41666666666667,2.91666666666667,3.25,-0.0711536870467612,0.0518341393235441,-0.0637179263253394,"2.43727615754959","-0.0710045643358045"
"sub-ER07AN30",38,30,2.42857142857143,2.25,2,21,2,4.41666666666667,4.08333333333333,4.5,4.66666666666667,-1.09295868041698,-1.31112055367793,-1.10771327109438,"-25.3802470307271","-1.12782683862883"
"sub-ER07AS07",38,37,2,1.75,2,23,4,4.25,4.33333333333333,3.16666666666667,4.08333333333333,-1.29653204614235,-1.22109637135413,-1.27752181169105,"-20.3906823009391","-1.30396204489356"
"sub-ER07AS24",66,57,3.57142857142857,4.5,1,21,NA,3.5,3.08333333333333,3.25,3.83333333333333,1.11758856588512,0.783716424397923,1.0805171275089,"13.5665630263683","1.22347016026272"
"sub-ER07DO18",56,59,3.42857142857143,3.5,1,20,9,3.66666666666667,3.75,3.83333333333333,3.91666666666667,0.592927550144848,0.475564225957171,0.584165969701264,"8.00251141348361","0.638290436523541"
"sub-ER07ED13",23,43,2.71428571428571,2.5,2,23,0,3.33333333333333,3.58333333333333,4.5,4.41666666666667,-0.940209944888434,-1.14046370520899,-0.974162213679805,"-26.4861367527166","-1.13630900116123"
"sub-ER07EF15",40,42,3.14285714285714,2.25,1,24,4,3.91666666666667,3.66666666666667,3.83333333333333,4.75,-0.536221555184832,-0.6864952581537,-0.539709938532207,"-15.3686098510111","-0.58625374448937"
"sub-ER07EL10",67,63,3.57142857142857,3.5,1,24,NA,3.66666666666667,3.66666666666667,2.83333333333333,4.75,0.935595307565901,0.913231580796525,0.947732429181484,"18.5292366628599","1.07462706967699"
"sub-ER07EN04",63,89,3.57142857142857,4.25,2,22,28,2.75,3.75,3.58333333333333,4,1.57713004915201,1.77998005723957,1.58767565886571,"34.4072534026498","1.648741087432"
"sub-ER07ER23",35,53,2.85714285714286,1.5,2,23,18,3.5,4.08333333333333,3,5,-0.779535445786591,-0.573281193971031,-0.743380452526995,"-10.9967378668487","-0.848815458593512"
"sub-ER07ER24",54,47,3.14285714285714,3.75,1,20,0,3.25,3.33333333333333,4.58333333333333,4.41666666666667,0.291729310275729,-0.0247105758538271,0.257131078090035,"-1.98969220239238","0.328518188258148"
"sub-ER07ER30",35,51,2.85714285714286,3.25,2,24,NA,4.16666666666667,4.25,3.41666666666667,4.91666666666667,-0.26979329768729,-0.466662480794394,-0.305770715815251,"-12.3707374594121","-0.384551813982391"
"sub-ER07IM06",63,73,3.57142857142857,4,1,24,12,3.16666666666667,3.66666666666667,3.5,3.83333333333333,1.20163773755672,1.20783232380796,1.20092560387086,"22.9301509591471","1.2865294546337"
"sub-ER07LF01",42,56,3.42857142857143,3.75,1,27,9,3.5,4,3.66666666666667,4.25,0.349059325171928,0.0571847628284827,0.304571203764527,"-3.88325787341501","0.26045645663195"
"sub-ER07ND08",68,76,3.28571428571429,3.25,2,23,16,3.08333333333333,3,4.33333333333333,4.25,0.999816574837985,1.29089572820595,1.04374733304014,"28.5276691401384","1.16064958727356"
"sub-ER07ND12",27,46,2.28571428571429,2,2,23,1,2.66666666666667,3.33333333333333,4,3.83333333333333,-1.14205431793825,-1.08985708799796,-1.1413011598056,"-21.5797431350538","-1.27230633037732"
"sub-ER07NE14",45,58,3.14285714285714,2.5,1,20,NA,4.25,3.91666666666667,3.91666666666667,4.58333333333333,-0.0656423872596882,0.00736365138012196,-0.0500772479815658,"-0.411536354810545","-0.0830268800742656"
"sub-ER07NO23",34,44,2.28571428571429,2.25,2,23,0,3.83333333333333,3.91666666666667,3.5,3.75,-0.967972623228705,-0.962852984998723,-0.968879727914566,"-18.1328470120501","-1.03970776041712"
"sub-ER07NS10",23,33,1.85714285714286,2.5,2,28,0,3.16666666666667,3.75,3.66666666666667,3.41666666666667,-1.48087826250151,-1.681127538715,-1.5187823823165,"-33.6758525133687","-1.63856766388322"
"sub-ER07NS11",43,68,2.85714285714286,3.25,2,28,9,1.66666666666667,2.5,2.83333333333333,3.91666666666667,0.198292765090926,0.309418051445976,0.197296685462503,"5.38259503060982","0.149938366644924"
"sub-ER07NZ17",53,67,3.28571428571429,3.25,1,24,NA,3.25,3.58333333333333,3.75,3.66666666666667,0.547289897974659,0.617992561411585,0.555917269931794,"11.6366730849064","0.57408669887233"
"sub-ER07PH12",45,80,3.28571428571429,3.5,1,22,6,2.75,3.83333333333333,4.5,3.16666666666667,0.714887870150929,0.892812533583746,0.718327722557053,"15.3954608783797","0.65616822990013"
"sub-ER07RC18",24,38,2.42857142857143,2,2,22,0,3.33333333333333,3.58333333333333,3.41666666666667,3.75,-1.28865123540581,-1.40334054422844,-1.30471562180288,"-29.3983806960825","-1.44883527048535"
"sub-ER07RE13",26,29,1.57142857142857,1.25,2,22,1,3,3,4.16666666666667,3.25,-2.00709071351564,-1.93612840915519,-1.99288560502323,"-34.5048529261896","-2.09106246295665"
"sub-ER07RL02",53,69,2.85714285714286,3.5,2,22,NA,3,3.66666666666667,3.33333333333333,4,0.485181942889641,0.612038739602452,0.491175084167332,"13.067834750945","0.521651806758816"
"sub-ER07RT10",66,84,3.71428571428571,4,1,27,28,3.66666666666667,3.58333333333333,4.16666666666667,3.5,1.52226238652961,1.69013818237423,1.53924374591589,"32.906431444203","1.62442175662866"
"sub-ER07RT14",46,48,2.57142857142857,2.75,1,26,NA,3.33333333333333,4,4,4.08333333333333,-0.390890629350796,-0.417723714612155,-0.390740595839867,"-6.88946532024038","-0.378710465950497"
"sub-ER07UA25",58,59,2.71428571428571,3,1,24,NA,3,4,3.66666666666667,3.25,0.179020703057751,0.308663970391518,0.200970289305397,"9.35927368604009","0.284523652773794"
"sub-ER07US19",38,62,1.42857142857143,2,2,26,13,4.25,4.91666666666667,3.5,3.16666666666667,-0.990318351101435,-0.473644045114547,-0.941942189390101,"-2.47706087692723","-0.991948479951103"
"sub-ER08AH23",55,77,3.71428571428571,4.25,1,22,10,3.08333333333333,3.83333333333333,2.91666666666667,3.83333333333333,1.26110578296626,1.20799891891233,1.24174204733887,"20.2414968346395","1.25852260746235"
"sub-ER08AS05",44,56,2,3,2,22,2,4,4.66666666666667,2.91666666666667,3.08333333333333,-0.438658769492278,-0.30029850929029,-0.434769212149718,"-2.55321112301289","-0.431968803695188"
"sub-ER08AS28",39,42,2.71428571428571,3,1,21,0,3.58333333333333,4.16666666666667,3.58333333333333,4.25,-0.498256443646142,-0.735181149273718,-0.528438910195102,"-16.0499951199173","-0.560200037410498"
"sub-ER08EL09",51,57,3.28571428571429,2.75,2,28,1,2.83333333333333,4.33333333333333,4.08333333333333,3.41666666666667,0.167143240388014,0.177338407077497,0.179264932575467,"3.05979352538165","0.192966035975443"
"sub-ER08EN05",39,44,3,3,2,23,0,4.66666666666667,5,3.91666666666667,2.75,-0.342813835237895,-0.600555373436561,-0.373444358640789,"-14.6091391844611","-0.417005252584766"
"sub-ER08ER03",39,49,2,2.75,2,22,NA,3.83333333333333,4.08333333333333,4.66666666666667,4.16666666666667,-0.741971829543653,-0.686387780336377,-0.745219746259397,"-11.0592017220754","-0.77167847455948"
"sub-ER08LF06",22,38,1.71428571428571,2,2,24,NA,3.25,4.41666666666667,4.41666666666667,2.16666666666667,-1.62236688347294,-1.61760632176904,-1.63380941244378,"-30.8085740129477","-1.77238543989039"
"sub-ER08LF23",49,70,3.42857142857143,4.25,2,26,12,2.83333333333333,4.25,3.83333333333333,2.83333333333333,0.898633331476767,0.756336599259331,0.863742690650409,"11.0407406930913","0.85526665939045"
"sub-ER08NE28",58,81,3.85714285714286,3.25,1,23,NA,3.91666666666667,4.16666666666667,3.75,4.58333333333333,1.13911320209186,1.35092155417448,1.16788029353061,"25.1662258942257","1.18317727075261"
"sub-ER08RD20",57,76,3.42857142857143,3.75,1,19,NA,3.25,3.91666666666667,3.33333333333333,3.58333333333333,1.00602235610319,1.10625082110786,1.01140168030071,"20.8923950560967","1.0468736927064"
"sub-ER08RT29",62,75,3.42857142857143,3.5,1,21,NA,2.83333333333333,3.75,3.41666666666667,4.41666666666667,1.00439374729404,1.16876366125802,1.02617118826326,"23.6470684938555","1.09820594744293"
"sub-ER08US03",65,66,3,3,1,22,NA,4.08333333333333,3.25,4.16666666666667,4,0.560510525813219,0.784668525264957,0.599546173105021,"19.2560240381279","0.715982647169063"
"sub-ER09AS01",73,91,4,4.5,1,19,NA,3.25,3.66666666666667,3.5,4.08333333333333,2.06001289336893,2.21614615615451,2.07422762791512,"42.8202030490274","2.19890955066208"
"sub-ER09DO22",36,45,2.57142857142857,2.25,1,26,2,3.08333333333333,3.08333333333333,3.25,4.08333333333333,-0.793080395385607,-0.813739365219321,-0.792641250631381,"-16.0167896440856","-0.858275460005866"
"sub-ER09EF11",50,59,3,2.25,2,28,7,3.58333333333333,3.41666666666667,2.75,3.33333333333333,-0.0892369309817107,0.105153483107615,-0.0530776303158501,"3.77307008093276","-0.0487862865669942"
"sub-ER09ET01",36,50,2.28571428571429,2.5,2,24,10,4.58333333333333,3.66666666666667,4.16666666666667,3.75,-0.740296800072327,-0.6839870461126,-0.740067903631803,"-12.4316260331772","-0.802775805584109"
"sub-ER09GO30",59,66,3.42857142857143,3.75,2,26,14,2.33333333333333,3.58333333333333,3.16666666666667,4.16666666666667,0.858205867664282,0.812969026562373,0.853463449588626,"15.116513591467","0.92159401474111"
"sub-ER09NK30",51,61,2.85714285714286,3.5,2,23,2,3.91666666666667,3,4.16666666666667,3.75,0.298466215581017,0.28978125717247,0.290749001997492,"5.94155042129862","0.319897097622482"
"sub-ER09NZ11",42,47,3.14285714285714,2.75,2,25,NA,3.16666666666667,3.91666666666667,4.75,4.33333333333333,-0.249000513083615,-0.416824236312798,-0.262603243643082,"-10.3756652343408","-0.29597596689849"
"sub-ER09US20",60,71,3.71428571428571,3.75,1,22,13,3.75,3.83333333333333,2.83333333333333,3.75,1.08842121662975,1.07452691711588,1.08876191373441,"19.4037247031754","1.1474975770738"
"sub-ER10IG12",71,82,3.85714285714286,4.25,1,20,7,2.91666666666667,3.58333333333333,2.5,3.33333333333333,1.71744551981426,1.80157407635253,1.72810027086833,"34.9649801252847","1.85404304929381"
"sub-ERCLUT20",33,39,2.42857142857143,2,2,26,3,3.58333333333333,3.41666666666667,3,3.5,-1.09890977091499,-1.15006380074583,-1.09961774930902,"-22.4176458126553","-1.1768392765139"
"sub-ES04NG05",51,63,2.85714285714286,3.5,1,20,12,3.58333333333333,4.5,3.08333333333333,3.58333333333333,0.335636461775188,0.358174510169744,0.330567258984373,"7.37512439844041","0.356234251744884"
"sub-ES05AN28",51,40,2.85714285714286,2.75,2,22,NA,4.5,3.25,3.58333333333333,4.33333333333333,-0.32621239558355,-0.503353027659158,-0.331954693664165,"-9.13650821779517","-0.276186220119971"
"sub-ES05AS02",73,74,3.28571428571429,4,1,21,12,4,3.58333333333333,3.83333333333333,3.75,1.29212421109944,1.41921877967114,1.31142370890846,"30.5995980947995","1.47987086422519"
"sub-ES06AN31",28,43,2.71428571428571,2.75,1,20,NA,4,3.58333333333333,4.33333333333333,4.5,-0.766992746516657,-0.993750819653362,-0.803075579024209,"-22.9976550736503","-0.923779369725348"
"sub-ES06ER16",58,54,2.85714285714286,2.5,2,19,19,3.83333333333333,3.41666666666667,1.91666666666667,4.08333333333333,-0.0110294154044852,0.120793680411443,0.022604795922306,"5.76195846960615","0.104080783181304"
"sub-ES06ER27",59,66,3.42857142857143,2.75,2,27,7,3.91666666666667,4.08333333333333,3.66666666666667,3.91666666666667,0.545684499496584,0.71296218874871,0.580647453189412,"15.0824710859936","0.63553641546481"
"sub-ES06NK11",63,72,3.42857142857143,4.25,1,23,20,4.5,3,3.41666666666667,4.08333333333333,1.20204677539453,1.1655211453428,1.19163232719351,"22.2182336177874","1.28644646203991"
"sub-ES06RT18",66,70,3.14285714285714,3.25,1,22,NA,4.08333333333333,3.41666666666667,3.25,4.08333333333333,0.791134912616492,1.0039152373533,0.825551360573458,"22.8313178084766","0.941803216907967"
"sub-ES09LD08",63,63,3,4,1,19,5,3.66666666666667,3.25,4.41666666666667,3.58333333333333,0.779241782157719,0.733401013141824,0.771481729801597,"15.7477171568094","0.891128422615035"
"sub-ET08RS05",30,40,2,2,2,24,1,4.08333333333333,3.41666666666667,3.58333333333333,3.75,-1.31478530493693,-1.28824266416834,-1.3142026440002,"-23.7997643931748","-1.40356628447777"
"sub-EV06AN16",41,67,3.42857142857143,3.5,1,27,NA,3.33333333333333,4,2.66666666666667,4.16666666666667,0.456347965931973,0.384003709639633,0.434791090981409,"3.2968941639569","0.360593358162729"
"sub-EY04EL25",43,56,2.57142857142857,3,2,21,NA,3,3,3.83333333333333,4.33333333333333,-0.2211314163301,-0.192175698830969,-0.224993150126017,"-3.23464141692366","-0.246456588611896"
"sub-EY08AN21",34,38,2,2,1,25,NA,3.08333333333333,3.66666666666667,3.58333333333333,3.75,-1.27588606606722,-1.25926697628384,-1.27171479254244,"-22.4493615281582","-1.32709125330673"
"sub-EY08EL15",48,64,3.28571428571429,4,2,26,NA,2.91666666666667,3.66666666666667,2.25,3,0.630838698479323,0.468696634173709,0.597919246195091,"6.03187294560082","0.593108935529143"
"sub-EZ04AS29",68,71,3.57142857142857,4,1,20,NA,4.66666666666667,4.75,4.66666666666667,4.33333333333333,1.2595543476924,1.2611502469129,1.26398998243977,"24.9765480347033","1.39120753212811"
"sub-EZ04RO26",63,66,3.42857142857143,3.5,1,27,NA,3.16666666666667,3,4.08333333333333,4.33333333333333,0.856145010686239,0.885336257990727,0.867565558933457,"17.891979807257","0.962891800215481"
"sub-EZ04SE15",36,38,2,1.75,2,23,NA,4.66666666666667,4.91666666666667,3.91666666666667,4.41666666666667,-1.3159816655772,-1.23558421529638,-1.29876573741993,"-21.0658837334474","-1.34219956047908"
"sub-EZ05IK08",55,70,3.28571428571429,3.25,1,19,NA,3.75,3.75,3.5,4.25,0.641080009797856,0.769266911348381,0.656797709634432,"15.1790224716983","0.684998522702657"
"sub-EZ10RG28",42,66,2.71428571428571,3,2,23,6,3,2.75,3.75,3.66666666666667,0.00483862448181989,0.158564592354901,0.0111097549809421,"3.2408752374029","-0.0395450489715812"
"sub-FA04HU23",26,48,2.14285714285714,2.25,2,22,7,4.25,3.75,2.66666666666667,3.83333333333333,-1.10490728207517,-1.05392062218766,-1.11144357811379,"-20.8372937212405","-1.24608663811087"
"sub-FE06AN24",42,53,2.57142857142857,3.25,1,27,NA,4.25,4.25,4.33333333333333,4.33333333333333,-0.217773814845402,-0.294106104093907,-0.237093063617693,"-6.07248596680759","-0.257650966299786"
"sub-FF05RL11",64,73,3.85714285714286,3.5,1,25,12,4,3.58333333333333,3.25,4.58333333333333,1.18266678695292,1.24840366296145,1.20027042734984,"23.6164058752645","1.27856133202224"
"sub-FF07ER24",61,62,3.85714285714286,3.5,1,21,NA,4.66666666666667,4.16666666666667,4.33333333333333,4.16666666666667,0.921178319087069,0.799214065815116,0.919540432588524,"13.6437663693659","0.994097845378944"
"sub-FF07NS13",58,59,3.71428571428571,4,1,28,2,3.25,3.91666666666667,4.08333333333333,3.75,0.90549533897471,0.640484638144767,0.876903316690616,"9.41880304561387","0.944582959511739"
"sub-FFJUER06",56,71,3.57142857142857,4.25,1,22,NA,3.91666666666667,4,3.08333333333333,3.83333333333333,1.10947623454268,0.994045133721004,1.08527565620567,"16.6331281345966","1.12428537606684"
"sub-FL07AN14",29,38,2,2,2,24,NA,4,3.66666666666667,3.58333333333333,3.5,-1.37097292239707,-1.38097815238606,-1.37459742809824,"-25.9293325808562","-1.46810648492353"
"sub-GA04AF17",46,57,2.57142857142857,3,2,20,NA,4.16666666666667,3.25,3.5,3.58333333333333,-0.145494179435103,-0.0849523666710046,-0.143354440299101,"-0.429871796733992","-0.14367887258061"
"sub-GA04LI18",51,56,3.14285714285714,3.5,2,21,4,4.08333333333333,3.16666666666667,4,3.25,0.323812962309662,0.185030647519165,0.306379654097719,"2.36489743675856","0.3359118430198"
"sub-GA04TZ22",45,61,2,2.5,2,21,NA,3.75,3.83333333333333,2.91666666666667,3.58333333333333,-0.482976466824729,-0.154976560483493,-0.451055040770965,"1.7096967776445","-0.45595167170397"
"sub-GA06OF10",46,64,1.71428571428571,2,2,24,14,3.75,3.41666666666667,2.66666666666667,3.08333333333333,-0.682736772565428,-0.144280387513854,-0.622335420946524,"4.53174874284569","-0.623129324538483"
"sub-GARG15",51,61,3.14285714285714,3.75,2,28,NA,2.16666666666667,4.41666666666667,3.66666666666667,3.58333333333333,0.494868919837014,0.381015489465766,0.474129295664724,"5.95734300598137","0.498269128144882"
"sub-GE05GO10",53,73,3.71428571428571,4.75,1,23,6,3.66666666666667,4.91666666666667,3.08333333333333,3.75,1.30499123212983,1.07253136138372,1.2573604773424,"15.9993817120135","1.27247100620897"
"sub-GL03EN12",48,48,2.28571428571429,2.25,1,29,1,3.75,4.41666666666667,4.33333333333333,4.16666666666667,-0.627388933116776,-0.485275185917982,-0.601171834384585,"-5.52178011021228","-0.572190803645249"
"sub-GL05ER12",51,59,3,3,1,21,9,4.08333333333333,3.75,3.41666666666667,3.83333333333333,0.164171466410033,0.204500846688304,0.172110894094719,"4.49459617057736","0.193959959213592"
"sub-GS09AS15",52,55,2.85714285714286,3,1,24,18,3.83333333333333,3,3.33333333333333,4.33333333333333,0.0497121641806259,0.0589403144942577,0.0554627599484019,"2.31980144767617","0.0960598819404855"
"sub-GT05AS11",43,66,3.42857142857143,3.5,1,22,1,2.91666666666667,3.58333333333333,3.83333333333333,4.25,0.475797585366828,0.398491553581881,0.456035016710286,"3.97209559646519","0.398830873748251"
"sub-GT07AN06",68,79,3.42857142857143,3.5,1,23,15,4,4.08333333333333,2.5,4.25,1.1928384672782,1.45160357857522,1.22926686490397,"30.6901817113766","1.34009853362791"
"sub-GY06LO26",67,67,3.57142857142857,4,1,25,12,4.08333333333333,4.16666666666667,4.66666666666667,4,1.16619648403809,1.10002150569791,1.16377694135485,"21.4134058698801","1.29033017755994"
"sub-HE04EN25",47,47,2.57142857142857,3,1,21,NA,4.25,3.58333333333333,3.25,3.58333333333333,-0.312328039139987,-0.402576396436934,-0.321869198122346,"-6.90174747190335","-0.297161596869262"
"sub-HE04RD02",74,77,3.42857142857143,4,1,24,NA,3.91666666666667,3.08333333333333,3.91666666666667,4.08333333333333,1.4260331327637,1.57926715580743,1.44931576878365,"33.449594250209","1.61600845708382"
"sub-HE05ER15",57,72,3.42857142857143,2.5,2,27,NA,3.41666666666667,4.16666666666667,2.83333333333333,4.33333333333333,0.541030153505231,0.844455767846233,0.590745170827934,"17.9826939699715","0.61662738536622"
"sub-HE06RT08",30,34,2.42857142857143,2.5,2,27,2,3.83333333333333,3.16666666666667,3.25,3.33333333333333,-1.09262681611448,-1.34407021999351,-1.12448497491009,"-28.0725421343919","-1.20926250115184"
"sub-HE06ST16",34,47,2,2.25,1,27,1,3.58333333333333,3.41666666666667,3.66666666666667,4,-1.03048961615153,-0.926495628342695,-1.02432863700168,"-15.9897680046519","-1.09205965993684"
"sub-HEERLD19",57,70,3.28571428571429,3.25,1,24,NA,3.91666666666667,4,3.33333333333333,3.83333333333333,0.679114752329797,0.817951381789266,0.697950763856749,"16.5710108927775","0.74140461534938"
"sub-HL04NS16",25,33,2.28571428571429,2.5,2,22,NA,3.83333333333333,3.58333333333333,3.91666666666667,4.08333333333333,-1.26543497664846,-1.5330942840143,-1.30486488624303,"-32.2729411548179","-1.42187512518151"
"sub-HL06HN16",72,92,4,4.25,1,25,NA,1.75,2.25,3.5,4.66666666666667,1.98145030315812,2.20099883797928,2.0053562301976,"42.8324852006904","2.11736068158085"
"sub-HL07EN24",42,49,2.28571428571429,2.25,2,18,5,2.83333333333333,2.75,4,3.91666666666667,-0.722908037615514,-0.597131970741999,-0.704721868558096,"-8.98095838487893","-0.723240504524216"
"sub-HL09AN11",53,58,3,2.5,1,21,7,4.08333333333333,4.25,3.08333333333333,3.91666666666667,0.02736040176104,0.16898527172372,0.0569468216239886,"5.15277635034897","0.0891686751609639"
"sub-HN05ER04",68,53,3.14285714285714,3.5,1,26,0,3.91666666666667,2.91666666666667,3.08333333333333,4.66666666666667,0.591352904539905,0.496258766770772,0.596453229507093,"12.0464380502189","0.760857899333342"
"sub-HN06AS21",63,72,3.57142857142857,3.75,2,23,13,2.16666666666667,2.75,2.16666666666667,4,1.10492227241771,1.14863398785591,1.11281247627762,"22.2048533442079","1.19684647775343"
"sub-HN06EL14",55,69,3,3.5,1,24,10,3.33333333333333,4.16666666666667,2.75,3.5,0.582352866528619,0.693839471463277,0.589916285673363,"14.4634641511813","0.631486714757201"
"sub-HR06AS26",60,75,3.28571428571429,3.5,2,22,NA,2.58333333333333,3.83333333333333,3.16666666666667,4.25,0.90722282365506,1.08696292939719,0.92742998675723,"22.2514390936191","0.988371039444546"
"sub-HR07AH21",32,48,2.57142857142857,2,2,25,NA,3.33333333333333,3.25,3.5,4.08333333333333,-0.891524853200157,-0.833520136058595,-0.883423972695497,"-16.6589161468997","-0.988096313934783"
"sub-HR07ED31",47,63,2.57142857142857,3.5,2,23,NA,3.58333333333333,3.91666666666667,3.66666666666667,4.25,0.141294614497229,0.194573046448092,0.133084855972307,"4.58386559796764","0.136564435748109"
"sub-HS10AS05",51,70,3.42857142857143,3,1,28,8,2.58333333333333,4.58333333333333,4.25,4.16666666666667,0.546016363799085,0.680012522433136,0.563875749373708,"12.3901759823288","0.554100752941798"
"sub-HT06IP18",55,62,3.28571428571429,3.5,2,23,NA,3.25,4.41666666666667,2.5,3.91666666666667,0.570529367063097,0.520695608812699,0.565728680786713,"9.45323718949949","0.611164306032121"
"sub-HT06NK14",52,74,3,4,1,22,20,3.33333333333333,4.25,3.75,3.91666666666667,0.774487052299983,0.841799317201967,0.764140345006696,"15.9764377151537","0.780749260731273"
"sub-IA05AS04",66,65,3.28571428571429,2.75,1,25,23,2.83333333333333,2.83333333333333,3.41666666666667,4.5,0.601084794154256,0.816044947373229,0.647185867190368,"19.2340025920427","0.761360347315477"
"sub-IA05IO13",54,50,2.85714285714286,3.5,1,19,NA,3.5,3.08333333333333,3.91666666666667,4.33333333333333,0.151081975310989,-0.0133549286512119,0.133478169903124,"0.144876178637557","0.204651888919352"
"sub-IA05NS20",62,76,3.14285714285714,2.75,2,26,NA,3.58333333333333,3.16666666666667,3.66666666666667,3.75,0.670315482051273,1.06172263655653,0.726292024889859,"24.3310416450069","0.794973694343579"
"sub-IA06ER04",21,27,1.28571428571429,1.25,2,29,1,3.66666666666667,3.83333333333333,4,3.33333333333333,-2.25762017825373,-2.19246536109455,-2.25076279213333,"-39.4256799143438","-2.37527247939918"
"sub-IA06ID08",35,44,2.42857142857143,2.5,2,30,2,3.08333333333333,3.66666666666667,4.41666666666667,3.58333333333333,-0.811688728813774,-0.880392778904925,-0.82251105441989,"-17.424701195985","-0.886561498923016"
"sub-IA06RI01",53,60,3,4,1,24,16,3.08333333333333,3.41666666666667,3.83333333333333,4,0.533312700206758,0.387388781441489,0.50598907320969,"6.63741408570079","0.554592228197816"
"sub-IA07EJ04",28,35,2.14285714285714,2,2,20,3,4.33333333333333,4,4.16666666666667,4,-1.38660948184726,-1.47479400568247,-1.397313193406,"-28.7720467779513","-1.49738644707884"
"sub-IA07IK30",28,41,2.85714285714286,2,1,23,5,2.91666666666667,3.83333333333333,4.08333333333333,4.66666666666667,-0.979417837729561,-1.10403293959094,-0.989917686026782,"-24.4531199507399","-1.12123090795331"
"sub-IA07PH24",49,68,3.71428571428571,3.25,1,23,NA,3.33333333333333,3.08333333333333,3.75,3.83333333333333,0.66721407932897,0.654169031288274,0.666284731831742,"9.58040616879059","0.639729536695072"
"sub-IAPIRY22",62,79,3.85714285714286,3.75,1,20,NA,4.16666666666667,4.66666666666667,3.58333333333333,4.08333333333333,1.33427312504542,1.42990066096581,1.34677614318797,"26.533650011979","1.4026811015618"
"sub-IB06ER10",46,51,3.42857142857143,3.25,1,23,7,4.16666666666667,4.25,3.58333333333333,4.16666666666667,0.175942510666534,-0.0664328476897656,0.150923671542353,"-4.70023722684779","0.13939695698124"
"sub-IC00JA05",30,36,2.28571428571429,2,2,22,1,4.16666666666667,3.83333333333333,3.75,4.25,-1.2708534351112,-1.35879664732301,-1.27866286340653,"-26.659630389144","-1.36938296201925"
"sub-IC06EN13",30,34,2.14285714285714,2.25,2,28,0,3.75,4,3.33333333333333,3.83333333333333,-1.28902952037048,-1.43530445228681,-1.30786526857732,"-28.0883347190746","-1.38763453167424"
"sub-IC06IK05",51,45,3,2.75,1,26,4,4,3.91666666666667,2.66666666666667,4.33333333333333,-0.174150598991087,-0.299253633746032,-0.174820903913249,"-5.5489322957835","-0.131914519462302"
"sub-IC07AR09",36,37,2.85714285714286,1.75,1,22,0,3.75,3.66666666666667,4.25,3.83333333333333,-0.979749702032063,-1.07108327327537,-0.973145982211078,"-21.7608248470751","-1.0397952454303"
"sub-ID05UT09",55,66,3.42857142857143,3.25,1,19,3,3.16666666666667,4.25,4.33333333333333,3.66666666666667,0.62587569851655,0.665596666773773,0.634749342944385,"12.3155154965719","0.665753029809514"
"sub-ID06US10",35,51,2.14285714285714,2.75,2,20,6,4.16666666666667,5,3.41666666666667,4.16666666666667,-0.721734887306328,-0.682247206800932,-0.730119450433436,"-12.4059636079348","-0.794724690378861"
"sub-ID07EN28",55,51,3.14285714285714,2.75,1,26,NA,2.83333333333333,3.83333333333333,4.41666666666667,4.25,0.0725658057623438,0.0364113275475006,0.0845281227757409,"1.53940745695744","0.143337943550015"
"sub-IE10NG19",57,74,3.28571428571429,3.25,2,26,15,3.91666666666667,3.08333333333333,4.16666666666667,3.41666666666667,0.753455244718139,0.954737887783814,0.777587277830511,"19.4381588470611","0.814078923594185"
"sub-IG03UL21",51,45,2.85714285714286,3.25,2,24,NA,3.41666666666667,2,4.33333333333333,3.41666666666667,-0.0770260960142743,-0.282366476259141,-0.0960010529973565,"-5.53555202220402","-0.0423145351758145"
"sub-IG06AI28",34,46,2,2,2,25,NA,2.75,4.33333333333333,2.91666666666667,4.16666666666667,-1.12720508129054,-0.985693964294748,-1.11244176459492,"-16.7150656195911","-1.18174263681712"
