"ID","Personality_PTM_Altruism","Personality_AGG_Anger","Personality_NFC_NeedForCognition","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Personality_PSWQ_Concerns","Personality_AVBIS","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_NegativeEmotionality","Personality_Z_sum","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-IN05ER03",1.6,19,90,69,3,3.75,58,36,2,22,19,4.16666666666667,4.83333333333333,3.91666666666667,3.41666666666667,3.33333333333333,2.87014128947382,0.717535322368455,0.79186788657802,0.679862270933175,"16.5599574091685","0.787610253546363"
"sub-IN05NZ28",1.4,8,91,52,3.14285714285714,2.5,46,27.5714285714286,1,21,2,4.25,4,3.83333333333333,4.25,1.91666666666667,-0.632543018304921,-0.15813575457623,-0.173473872391259,-0.04972552928081,"-4.01626407569632","-0.163835296118114"
"sub-IN06AS14",1.8,16,83,55,2.71428571428571,2.75,44,28.8571428571429,2,18,13,3.5,4.33333333333333,3,4.16666666666667,2.33333333333333,-0.958773316384412,-0.239693329096103,-0.193915538142639,-0.262487688937547,"-3.26030384216609","-0.254507703817147"
"sub-IN06ER17",1.4,8,98,39,2.28571428571429,2,43,20.6428571428571,2,22,1,4.5,3.75,4.33333333333333,4.58333333333333,1.58333333333333,-3.87148895744929,-0.967872239362322,-0.939757709961344,-0.657909392462337,"-15.4613446864166","-0.948237628631946"
"sub-IN06IN04",1.6,13,42,69,3.71428571428571,4,77,36.3571428571429,1,27,5,2.16666666666667,2.66666666666667,4.08333333333333,3.08333333333333,3.41666666666667,5.81070649599602,1.452676623999,1.44495337231954,1.84884400969956,"29.810562931575","1.66212661026762"
"sub-IN06IN14",2,16,89,83,3,3.25,47,43,2,22,NA,3.25,3.58333333333333,1.83333333333333,2.58333333333333,3.33333333333333,2.4491011108725,0.612275277718126,0.952852651227243,0.145874763760435,"18.9220176804888","0.588708023208062"
"sub-IN06OZ22",1,15,79,44,2.28571428571429,2,32,23.1428571428571,1,23,NA,3.83333333333333,4.41666666666667,4.75,3.58333333333333,2.25,-4.33655083121028,-1.08413770780257,-1.03653916489302,-1.1247635294457,"-19.5333460594977","-1.16762825288291"
"sub-IN06RZ26",2,16,65,53,3.42857142857143,3.5,54,28.2142857142857,1,30,10,4.16666666666667,3.91666666666667,2.91666666666667,4.33333333333333,2.75,1.77352827612158,0.443382069030394,0.221699996524463,0.598886427617925,"2.30980106097905","0.472872881509606"
"sub-IN07ET30",2.2,11,63,48,2.57142857142857,2.75,43,25.2857142857143,1,19,8,3,3.5,3.66666666666667,4.41666666666667,2.75,-1.79177097259483,-0.447942743148708,-0.490750420273482,-0.382733335267417,"-8.97744795185915","-0.463319604920583"
"sub-IN07RT03",1,16,46,59,3.57142857142857,4.5,58,31.2857142857143,1,25,10,3.16666666666667,3.41666666666667,3.33333333333333,3.25,4.25,4.01047936780609,1.00261984195152,0.657371795631659,1.02636566964672,"9.43218331919334","1.03418294379822"
"sub-IN08ED07",2.2,12,37,68,2,2,53,35,2,27,6,2.75,3.66666666666667,2.5,3.25,2.25,-1.42800927640486,-0.357002319101216,0.229134287863674,-0.268671011065631,"12.2781381292208","-0.246176061326811"
"sub-IR04ET20",1.8,14,51,51,3.71428571428571,4,73,27.3571428571429,1,24,8,2.25,4,4.08333333333333,4.58333333333333,3.25,4.16829969275034,1.04207492318758,0.732045154462304,1.62982058208785,"14.1244202951406","1.22228003787254"
"sub-IR05EJ26",2.8,11,76,74,4,3.5,50,39,1,25,7,3.25,3.08333333333333,2.75,4.08333333333333,2.75,3.97657957373382,0.994144893433454,0.974925257793838,0.713901944494112,"14.5929148954383","0.955316075908048"
"sub-IR05ET18",1,17,61,78,3.42857142857143,4.5,65,40.7142857142857,2,24,16,2.91666666666667,2.75,3.91666666666667,4.08333333333333,3.75,5.71889039420361,1.4297225985509,1.44438708422892,1.31931177965057,"27.9194545966603","1.52337841687292"
"sub-IR06AN06",1.2,12,63,67,3,3,67,35,1,23,NA,3.66666666666667,4.16666666666667,3.91666666666667,4.16666666666667,3.08333333333333,2.46852156576898,0.617130391442245,0.867549622204478,0.932776373993161,"21.364799447778","0.790557316876989"
"sub-IS04WE31",1.2,10,64,65,3.42857142857143,3.5,54,34.2142857142857,2,29,4,2.58333333333333,3.41666666666667,3.66666666666667,3.83333333333333,2.83333333333333,2.66561418478168,0.666403546195419,0.632059514508109,0.628712546285557,"10.9112449238298","0.690895806244026"
"sub-IS06NS15",1.6,11,69,45,2.85714285714286,4,58,23.9285714285714,1,20,8,3.5,4,3.83333333333333,3.83333333333333,2.5,1.16194611589317,0.290486528973293,-0.0369657013557969,0.605685498488442,"-0.638060669321892","0.369649988544935"
"sub-IS06RG09",1.8,9,78,72,3.42857142857143,3.75,60,37.7142857142857,1,24,8,3.41666666666667,4.41666666666667,2.75,4.41666666666667,2.75,3.95493591005106,0.988733977512765,1.04249102077464,0.952288969518779,"20.1132297334319","1.05880852343168"
"sub-IS08NG26",1.4,10,47,58,3,3,39,30.5,1,29,NA,3.41666666666667,2.75,3.58333333333333,4.66666666666667,2.33333333333333,-0.330488447514795,-0.0826221118786987,-0.12180260245564,-0.309582962279363,"-4.57412134446861","-0.162645173727947"
"sub-IT06AS11",1,10,73,62,2.57142857142857,3,41,32.2857142857143,2,26,1,3.58333333333333,4.33333333333333,3.66666666666667,3.91666666666667,2.33333333333333,-0.590621681118114,-0.147655420279529,-0.0356804102800302,-0.390326842031924,"-0.325907906577465","-0.193851218891407"
"sub-IT08ND26",1.2,13,85,53,3.42857142857143,2.25,33,28.2142857142857,1,22,4,3.5,3.41666666666667,2.91666666666667,3,2.41666666666667,-1.38653775105844,-0.34663443776461,-0.414495490371904,-0.539863280811181,"-12.348630492194","-0.476963090376358"
"sub-IZ04ER24",1.2,12,92,58,2.42857142857143,2.75,48,30.2142857142857,2,24,5,3.75,4.16666666666667,4,4.41666666666667,2.66666666666667,-0.904563347820147,-0.226140836955037,-0.0601892406048388,-0.199298939069424,"1.66675200739054","-0.194047418043421"
"sub-JA04OR18",1.8,15,67,64,3.14285714285714,3.25,52,33.5714285714286,2,22,NA,2.75,2.66666666666667,2.41666666666667,3.58333333333333,2.91666666666667,1.65352390524157,0.413380976310392,0.457944185275289,0.375781402587361,"8.78667692949697","0.437949106013699"
"sub-JA05RL11",2.4,9,63,68,3,3.5,44,35.5,2,23,NA,2.58333333333333,3.08333333333333,3.91666666666667,4.08333333333333,2.83333333333333,1.41830663802343,0.354576659505857,0.391878257539774,0.0226304078132543,"6.09074084667497","0.303084628139027"
"sub-JA06AS11",1.2,10,86,62,4,4.25,74,33,1,18,12,2.75,4,4.58333333333333,4.25,2.75,5.84772541110998,1.4619313527775,1.22378451346105,1.86403576227318,"22.7208639646427","1.62870946239153"
"sub-JA06HA06",1.4,9,63,40,2.42857142857143,3,39,21.2142857142857,1,24,2,3.58333333333333,3.75,3.08333333333333,3.33333333333333,2.33333333333333,-2.61479620821754,-0.653699052054385,-0.869806925110873,-0.591426199098899,"-17.4908510553735","-0.703394822236229"
"sub-JU05IN24",1.4,8,75,37,1.57142857142857,1.75,31,19.2857142857143,2,24,1,3.66666666666667,3.16666666666667,4.08333333333333,4.16666666666667,1.58333333333333,-6.42824875330101,-1.60706218832525,-1.49084080215705,-1.52686471418871,"-25.2735647121879","-1.66166981521208"
"sub-KA04LF11",1.2,12,84,59,2.57142857142857,2.25,45,30.7857142857143,1,19,NA,3.16666666666667,4.58333333333333,3.75,3.25,2.41666666666667,-1.4469293225307,-0.361732330632676,-0.11590647725442,-0.357753560873729,"0.282176090763196","-0.350087964238791"
"sub-KA05AR05",2,13,65,52,2.85714285714286,4,40,27.4285714285714,2,24,1,3.5,3.58333333333333,3.58333333333333,3.33333333333333,3.83333333333333,0.313078831461684,0.078269707865421,-0.235749549833298,-0.16119505553493,"-8.14844753903825","-0.0108248058471589"
"sub-KA05EK09",1.6,8,101,53,3,3,53,28,2,27,6,3.08333333333333,4.5,4.33333333333333,4.08333333333333,2.25,0.362781881437847,0.0906954703594618,0.0480055581373659,0.287984361911691,"1.58586266023117","0.141354589493105"
"sub-KA06EK01",1,10,91,40,2.57142857142857,2.25,49,21.2857142857143,2,27,2,3.83333333333333,3.66666666666667,4,4.33333333333333,2.08333333333333,-2.55512073765367,-0.638780184413417,-0.668273439846757,-0.230693999153889,"-10.5527998499255","-0.582478743108177"
"sub-KA08RG15",2.2,14,100,43,2.14285714285714,3,37,22.5714285714286,1,30,4,4.16666666666667,4.5,4.08333333333333,3.5,2.5,-3.01700315003658,-0.754250787509146,-0.882134038895729,-0.789663823646165,"-16.7397604690544","-0.812152814402675"
"sub-KA09RT30",1.2,14,65,66,2.85714285714286,3.25,57,34.4285714285714,2,22,NA,3,3.41666666666667,3.75,3.66666666666667,2.83333333333333,1.70946286648137,0.427365716620343,0.581816091534894,0.480055704969079,"13.6929400010223","0.508443861049585"
"sub-KE03IN26",1.2,12,92,52,3.85714285714286,3.5,58,27.9285714285714,1,21,13,3.75,3.5,4.33333333333333,4.16666666666667,2.83333333333333,2.71309989727321,0.678274974318303,0.384221095167418,0.94851321145278,"4.38791385203813","0.72780293579684"
"sub-KE04NI10",1.8,9,95,76,3.14285714285714,3.25,59,39.5714285714286,2,25,NA,3.5,4.58333333333333,3.41666666666667,4,3,3.07809620934884,0.76952405233721,1.03869934980203,0.710604958072943,"22.2600802661248","0.853393355011649"
"sub-KE05AN23",2.2,14,76,60,3.28571428571429,2.25,54,31.6428571428571,1,24,4,4,4.41666666666667,4,4.16666666666667,2.33333333333333,0.494760157573333,0.123690039393333,0.302951573327904,0.333251584160933,"7.28111586997642","0.189052106490982"
"sub-KE05AS08",1,10,87,45,2.57142857142857,2.5,45,23.7857142857143,2,24,2,3.66666666666667,3.33333333333333,3.25,4.25,2.16666666666667,-2.17517484779979,-0.543793711949947,-0.569657538781925,-0.347799219724248,"-9.744331122861","-0.532933643276539"
"sub-KE05ER11",1,13,48,48,1.71428571428571,3.5,29,24.8571428571429,1,22,NA,4.41666666666667,3.91666666666667,3.5,3.83333333333333,3.41666666666667,-3.33844800555499,-0.834612001388747,-0.955234153519072,-1.2141298583453,"-18.7176808952516","-0.964191946100399"
"sub-KE05RD11",1.4,8,78,27,1.85714285714286,2,25,14.4285714285714,2,25,1,4.41666666666667,3.25,4.08333333333333,4.66666666666667,1.5,-6.84245977054372,-1.71061494263593,-1.88762624617277,-1.64984267848969,"-36.6016072764516","-1.83420183324186"
"sub-KE06DO17",1.6,19,74,71,3.42857142857143,4,47,37.2142857142857,2,24,NA,2.25,3.33333333333333,2,3.83333333333333,3.5,3.20421347999995,0.801053369999987,0.716847045863668,0.428131127991525,"10.3570286342147","0.745514743985855"
"sub-KE06ED05",1.6,9,65,47,2.42857142857143,2.25,36,24.7142857142857,2,27,NA,3.25,3.5,3,4.75,2.08333333333333,-3.26018532119389,-0.815046330298472,-0.778462373641987,-0.83899525586896,"-14.5868566461011","-0.875367121235126"
"sub-KE06EL16",1,9,75,26,1.42857142857143,1.75,28,13.7142857142857,2,29,0,4,4.91666666666667,3.5,4.66666666666667,1.33333333333333,-7.71074734919256,-1.92768683729814,-1.97314666072332,-1.74419452487959,"-35.2498451972437","-1.99956211720704"
"sub-KE06NA21",1.2,7,66,43,2.42857142857143,1.75,39,22.7142857142857,2,23,NA,3.33333333333333,3.66666666666667,4.41666666666667,4.16666666666667,1.75,-3.954381571891,-0.988595392972751,-0.89222559288204,-0.807727067407247,"-15.3830432215025","-1.006461090148"
"sub-KE06RG25",1.4,11,97,33,2.42857142857143,1.75,38,17.7142857142857,2,21,NA,4.33333333333333,4.58333333333333,3.75,3.75,1.75,-4.7738559808383,-1.19346399520958,-1.25853409308885,-0.876153228699505,"-23.2469073177511","-1.21634990708338"
"sub-KE06RK05",1.6,11,81,49,2.85714285714286,2,45,25.9285714285714,1,22,3,3.41666666666667,2.66666666666667,4.25,3.83333333333333,2,-2.02976616572551,-0.507441541431378,-0.416641928854325,-0.308808109949427,"-6.88692246299968","-0.496430503966554"
"sub-KE06RK19",1.8,13,67,80,4,4.25,72,42,1,20,NA,1.91666666666667,3.75,2.75,4.58333333333333,3.66666666666667,7.03371530397237,1.75842882599309,1.79063931999564,1.8216328154695,"34.2310413378397","1.89933775684643"
"sub-KE07AN05",2,16,103,55,3.28571428571429,3,37,29.1428571428571,2,24,9,3.66666666666667,4.66666666666667,2.75,3.75,2.75,-0.232559445951278,-0.0581398614878196,-0.206844429552554,-0.285629587342353,"-8.10918877294607","-0.166699366854947"
"sub-KE07EL05",2.6,9,80,44,3.14285714285714,3,28,23.5714285714286,1,25,NA,4.33333333333333,4.08333333333333,3.58333333333333,4.25,2.25,-1.97147495222614,-0.492868738056534,-0.835203699441486,-0.764385772448619,"-22.2614345212394","-0.673809946790084"
"sub-KE07ER04",2,19,94,62,3,3.25,45,32.5,2,20,NA,3.75,3.75,3.25,3,3.08333333333333,0.735811800589563,0.183952950147391,0.186039024314978,0.00653693128695151,"2.47750249942085","0.150761812276103"
"sub-KE07NZ01",1.2,14,85,54,2.28571428571429,2.5,52,28.1428571428571,2,27,12,3.08333333333333,3.91666666666667,3.16666666666667,3.33333333333333,2.66666666666667,-1.44671346971383,-0.361678367428457,-0.157724776590974,-0.138984223314616,"1.57142928973978","-0.278852756165518"
"sub-KE08AS23",1.2,13,80,63,3.14285714285714,2.5,54,33.0714285714286,2,18,11,2.5,3.66666666666667,3.75,3.5,2.5,0.793758278477895,0.198439569619474,0.397426900857288,0.326183578718367,"9.43634648290024","0.261643422141996"
"sub-KE44RL22",1.2,10,75,51,2.57142857142857,2.5,36,26.7857142857143,2,25,6,3.25,3.16666666666667,3.66666666666667,3.83333333333333,2.41666666666667,-2.41375725904468,-0.60343931476117,-0.583557896774082,-0.725025722013511,"-11.7075570862919","-0.677749597819582"
"sub-KI04RD21",1.2,9,93,36,1.71428571428571,1.25,31,18.8571428571429,2,24,NA,4.08333333333333,4.08333333333333,3.58333333333333,4.16666666666667,1.16666666666667,-6.89108725759661,-1.72277181439915,-1.54192458614258,-1.55957716856326,"-26.0037319743382","-1.76943837655977"
"sub-KI05ER17",1.2,16,94,59,2.42857142857143,3.5,38,30.7142857142857,1,20,NA,3.83333333333333,3.5,4.5,3.75,3.33333333333333,-0.653353601567534,-0.163338400391883,-0.194409837950377,-0.498269614420944,"-4.55087123032945","-0.243366104758609"
"sub-KI05IM13",1.6,8,95,72,4,4.25,76,38,1,29,17,3.75,4.33333333333333,4.75,4.41666666666667,3.41666666666667,6.74326930512116,1.68581732628029,1.61443524888831,1.976032985968,"31.2807222714309","1.86680132565027"
"sub-KI05US17",1.6,10,76,37,2.57142857142857,1.75,32,19.7857142857143,2,24,3,2.83333333333333,3.25,3.91666666666667,4.25,1.66666666666667,-4.69636619724008,-1.17409154931002,-1.23468473699702,-1.06836154885449,"-24.5520836475478","-1.25946506142708"
"sub-KI05WE28",2,10,67,40,1.85714285714286,2.25,27,20.9285714285714,2,22,NA,3,2.5,3.66666666666667,3.16666666666667,2,-5.41137303119981,-1.35284325779995,-1.36938392179619,-1.48563744553291,"-25.8828773775825","-1.47008983898044"
"sub-KI06GE10",1.8,11,69,73,2.42857142857143,2.75,47,37.7142857142857,2,25,NA,4.08333333333333,3.83333333333333,1.91666666666667,3.91666666666667,2.83333333333333,0.134474552941096,0.0336186382352739,0.428417921654277,-0.205587353137449,"11.7225626254144","0.0502781915512433"
"sub-KN05EN09",1.4,8,107,65,3,3,60,34,1,22,NA,3.58333333333333,4.83333333333333,4.75,4.5,2.25,1.78735418554512,0.446838546386281,0.628760722664108,0.622807917397272,"15.059265996859","0.556798838491055"
"sub-KO06RT05",1.8,11,87,70,3,2.75,54,36.5,1,27,17,3.41666666666667,4.91666666666667,3.5,3.66666666666667,2.5,1.39011836893584,0.34752959223396,0.628688734381224,0.329057612831682,"14.4587250501076","0.40690904603782"
"sub-KO07EL16",1.4,12,100,64,3.42857142857143,3.25,61,33.7142857142857,1,19,NA,3.91666666666667,4.91666666666667,3.66666666666667,3.83333333333333,3.08333333333333,2.81123871967281,0.702809679918203,0.743256825099152,0.886472993619486,"15.0579067826677","0.79863415362728"
"sub-KO08IJ21",1.4,7,109,65,3.42857142857143,4,41,34.2142857142857,1,21,8,2.25,3.41666666666667,2.75,4.91666666666667,3.5,2.3017536152866,0.575438403821651,0.365613875549191,0.151791694242324,"1.8803414395518","0.467285003678477"
"sub-KR05WE13",1.8,11,70,76,3.71428571428571,4,72,39.8571428571429,1,20,NA,2.75,3.25,4.33333333333333,4.16666666666667,3.33333333333333,5.950742517395,1.48768562934875,1.56261858170779,1.64838726690952,"31.3481007988733","1.64829141807922"
"sub-KS07EJ28",1.4,14,71,49,2.85714285714286,2.5,46,25.9285714285714,2,22,2,3.16666666666667,3.66666666666667,4.16666666666667,3.41666666666667,2.41666666666667,-1.32865394432624,-0.332163486081559,-0.342296274727051,-0.17573408835676,"-6.17390699972342","-0.325198658005043"
"sub-KU06WE26",1.6,12,82,59,1.85714285714286,2.5,42,30.4285714285714,1,20,NA,3.08333333333333,3.08333333333333,3,3.66666666666667,2.25,-2.54534003169539,-0.636335007923848,-0.329512780562035,-0.74009534200898,"-1.81550081027326","-0.630326780148114"
"sub-KY07EL19",1,17,94,72,3.28571428571429,3.25,54,37.6428571428571,2,20,NA,4.16666666666667,4.58333333333333,3.16666666666667,3.75,3.5,2.63693153890422,0.659232884726056,0.813317929125213,0.54208362120877,"15.9166022383005","0.693132630501701"
"sub-KY07ER11",1.4,7,71,52,3,2.5,57,27.5,1,20,6,3.25,4.16666666666667,4.41666666666667,4.5,2.33333333333333,-0.0323234070303614,-0.00808085175759036,0.0611744536136662,0.370280142442876,"3.63603126108196","0.0929693980871998"
"sub-LA05ER09",1,8,77,32,1.57142857142857,1.5,21,16.7857142857143,2,20,NA,4.08333333333333,4.25,3,4.41666666666667,1.41666666666667,-7.87316743404924,-1.96829185851231,-1.93024799630807,-2.01975436725425,"-35.8259523868066","-2.10605756357078"
"sub-LA06AF21",1.6,8,91,53,1.42857142857143,1.5,48,27.2142857142857,2,23,NA,3.5,3,2.91666666666667,3.91666666666667,1.41666666666667,-4.49468572159739,-1.12367143039935,-0.58799475030469,-0.850415989421183,"-1.98522292140605","-1.01646400990644"
"sub-LA06ER03",3,13,78,71,3.42857142857143,2.75,63,37.2142857142857,1,20,17,3.58333333333333,4.41666666666667,4.08333333333333,3.83333333333333,2.66666666666667,2.85871840018357,0.714679600045893,0.981314262123665,0.901510728457297,"21.4503828710065","0.839191486064265"
"sub-LA07AN10",2,11,82,56,1.42857142857143,1.75,34,28.7142857142857,2,23,2,4.41666666666667,4,4.83333333333333,3.5,1.91666666666667,-5.02411566715902,-1.25602891678975,-0.801194454441555,-1.40820285379512,"-9.57027027687929","-1.28528652743082"
"sub-LA07ER02",1,15,102,53,3,2.5,38,28,2,23,NA,3.91666666666667,5,3.91666666666667,3.75,2.25,-1.40330313085578,-0.350825782713945,-0.3671313890761,-0.455084533316876,"-8.87107175059935","-0.424719904995466"
"sub-LA07ER28",1.2,15,70,63,2.71428571428571,3.25,37,32.8571428571429,2,25,12,2.83333333333333,2.75,2.58333333333333,3.91666666666667,3,-0.271493036389458,-0.0678732590973646,-0.0407347537898061,-0.45809808745364,"-2.38094615463939","-0.163551611952914"
"sub-LA08NS01",2.4,9,60,37,2.28571428571429,3.25,40,19.6428571428571,1,24,0,3.83333333333333,4.16666666666667,4.33333333333333,4.41666666666667,2.33333333333333,-2.68577155657913,-0.671442889144782,-0.956169121352866,-0.569836201472712,"-18.9403481633355","-0.71161192262906"
"sub-LA08RE26",1.2,14,77,50,3.42857142857143,3.25,46,26.7142857142857,2,23,NA,2.16666666666667,3.16666666666667,3.58333333333333,3.5,2.58333333333333,0.629429550277795,0.157357387569449,-0.100629474188403,0.198109919135452,"-5.41702421541869","0.121228379920035"
"sub-LD04LD09",2.6,17,57,70,3.42857142857143,3.75,57,36.7142857142857,2,23,NA,3.33333333333333,3.83333333333333,2.91666666666667,3.41666666666667,3.41666666666667,3.57804647008273,0.894511617520682,0.901071062116037,0.816604762533147,"16.5916731246714","0.937862230339193"
"sub-LD05ER13",1.2,11,64,56,3.42857142857143,3.25,49,29.7142857142857,1,28,1,3.75,4,3.41666666666667,3.75,2.83333333333333,1.30368095979949,0.325920239949873,0.177576990464747,0.34373616567696,"0.97168034762545","0.314848981257329"
"sub-LD05US04",1.4,11,69,60,2.28571428571429,2,31,31.1428571428571,2,25,12,3.5,3.66666666666667,2.66666666666667,4.08333333333333,1.91666666666667,-3.2231724380607,-0.805793109515175,-0.513735376135271,-1.12856643362475,"-8.76074845290292","-0.905134066227048"
"sub-LD06AN12",2.6,8,90,37,1.57142857142857,3,31,19.2857142857143,2,21,NA,5,4.75,4,3.75,1.75,-4.86564191246252,-1.21641047811563,-1.36583225488997,-1.30310731621346,"-25.2310115803462","-1.30409781611671"
"sub-LD07AS04",1.2,13,79,68,3.57142857142857,3.25,67,35.7857142857143,1,22,NA,3.41666666666667,3.41666666666667,3.66666666666667,4.33333333333333,2.83333333333333,3.80156232403762,0.950390581009404,1.05921300383629,1.21711742229527,"22.104660979346","1.09395555516392"
"sub-LE03IN14",1.2,15,79,57,2.14285714285714,2.25,33,29.5714285714286,2,18,17,4.5,3.75,2.33333333333333,4.41666666666667,2.25,-3.21807830135842,-0.804519575339606,-0.575755337156825,-1.06340537359601,"-9.51425135032529","-0.885148120296521"
"sub-LE04EF08",1.6,10,84,57,2.71428571428571,2.25,54,29.8571428571429,2,25,NA,3.41666666666667,4,3.5,3.83333333333333,2.16666666666667,-0.674440217304303,-0.168610054326076,0.0678966481522266,0.0886909956759321,"5.11619098763492","-0.0791688860992788"
"sub-LE04ON09",1.2,7,99,59,1.42857142857143,2,55,30.2142857142857,1,19,12,3.16666666666667,4.5,3.66666666666667,3.83333333333333,2.08333333333333,-2.89111363548477,-0.722778408871192,-0.162415925862939,-0.441002534079314,"7.20447973653312","-0.567002423637555"
"sub-LE05NS12",1.2,11,74,49,2.42857142857143,2,42,25.7142857142857,2,21,0,3.41666666666667,3.75,4.16666666666667,4.08333333333333,1.91666666666667,-2.96760879420161,-0.741902198550402,-0.589017418775475,-0.617349341270687,"-8.98582803209007","-0.741326088991628"
"sub-LE07NK09",1.2,9,102,65,3.71428571428571,2.75,49,34.3571428571429,1,22,NA,4.33333333333333,4.41666666666667,4.66666666666667,3.75,2,1.82079210381546,0.455198025953865,0.50157573288553,0.395154824896623,"7.41302395034124","0.442195005873319"
"sub-LE08AS07",1.6,12,95,40,2.71428571428571,2.25,35,21.3571428571429,2,22,4,3.75,3.33333333333333,4.16666666666667,3.91666666666667,2.41666666666667,-3.38354880411987,-0.845887201029968,-0.975948471513009,-0.781412858085268,"-20.2930778183225","-0.923892576283575"
"sub-LE09AN07",1.4,8,76,53,3.14285714285714,2.75,46,28.0714285714286,1,22,NA,3.5,4.25,4.58333333333333,4.83333333333333,2,-0.245681157748881,-0.0614202894372202,-0.114275536439206,-0.00248853979678939,"-3.29096646075709","-0.0741523192378375"
"sub-LE09ER04",2.2,12,69,73,3,3.25,63,38,2,29,17,4,2.5,4.25,3.66666666666667,3.08333333333333,2.9228079480112,0.7307019870028,1.00036214976795,0.818156663311771,"22.8900551634133","0.858270993769828"
"sub-LF04AS01",1.6,16,62,52,2.57142857142857,3,48,27.2857142857143,2,23,14,3.58333333333333,2.66666666666667,3.75,3.5,2.91666666666667,-0.801540209554356,-0.200385052388589,-0.207251028723306,-0.110184504103667,"-2.62181831850929","-0.178115665239894"
"sub-LF04US24",1.6,10,83,56,4,4,67,30,1,21,7,3.75,3.58333333333333,4,4.41666666666667,2.83333333333333,4.55667469316506,1.13916867329126,0.823207398472719,1.49937378652636,"13.5396719330719","1.25076227594171"
"sub-LF06EN19",1.2,11,88,41,1.85714285714286,2,31,21.4285714285714,2,21,0,4.25,3.08333333333333,3.66666666666667,3.91666666666667,1.75,-5.34527596672364,-1.33631899168091,-1.2628200638692,-1.35361916562874,"-22.3906241732215","-1.41062347644487"
"sub-LF07NN25",2,16,74,49,2.85714285714286,3.25,44,25.9285714285714,2,26,NA,3.25,3.75,3.33333333333333,3.75,2.91666666666667,-0.543228809950906,-0.135807202487726,-0.315975616807688,-0.128621774376735,"-7.54036354169758","-0.167061551194542"
"sub-LF07RT29",1.2,11,86,46,2.42857142857143,2.75,46,24.2142857142857,2,26,4,3.5,4.5,3.75,4.33333333333333,2.25,-1.94878822660801,-0.487197056652003,-0.51923322902937,-0.316267182542184,"-8.32668027653938","-0.468476435424564"
"sub-LG07ND02",2.6,15,50,50,2.85714285714286,3.75,42,26.4285714285714,2,20,NA,3.41666666666667,2.58333333333333,2.91666666666667,3.33333333333333,2.83333333333333,0.00401544864506725,0.00100386216126681,-0.280460041843104,-0.123775430102792,"-8.19854372146919","-0.0622702671419141"
"sub-LL04NS22",2.4,10,75,50,2.42857142857143,2.25,40,26.2142857142857,1,29,NA,3.25,3.41666666666667,3.33333333333333,3.66666666666667,2.16666666666667,-2.73288590377333,-0.683221475943333,-0.578503553264306,-0.657254476591795,"-9.65251883823002","-0.708049204758075"
"sub-LL05AN23",1.2,8,104,70,3.71428571428571,3.25,59,36.8571428571429,2,22,12,3.83333333333333,3.83333333333333,3.66666666666667,4.5,3,3.57823215273139,0.894558038182846,0.965984636489971,0.932795957557216,"17.9739222513283","0.958097154051091"
"sub-LL07ED26",2,10,77,63,3.14285714285714,3,62,33.0714285714286,2,20,NA,2,4.16666666666667,2.66666666666667,4.16666666666667,3,2.02735689532435,0.506839223831087,0.642168201527659,0.764255037128984,"15.0213214199536","0.630296592367037"
"sub-LL08ER12",1.6,10,77,45,2.71428571428571,2,45,23.8571428571429,2,25,3,3.66666666666667,3.75,3.58333333333333,4.5,1.75,-2.56367285970704,-0.64091821492676,-0.586544696268816,-0.378026164209829,"-9.75771139644047","-0.622533627563027"
"sub-LO06RE10",1.6,15,60,67,3.71428571428571,4.75,69,35.3571428571429,1,22,5,2.66666666666667,2.75,4.41666666666667,4.66666666666667,3.75,5.99103373521137,1.49775843380284,1.25682736591898,1.62955892948626,"22.8345671492215","1.61470828501555"
"sub-LS08LF22",1,11,103,59,2.71428571428571,3,52,30.8571428571429,1,25,7,3.75,4.41666666666667,3.25,4.33333333333333,2.33333333333333,0.25966590184771,0.0649164754619274,0.162610559068864,0.140774329433896,"5.18330842280255","0.115305374833626"
"sub-LS08WE08",1.4,13,75,59,2.71428571428571,2.75,42,30.8571428571429,2,28,NA,2.66666666666667,4,3.25,3.5,2.66666666666667,-0.81355031695881,-0.203387579239703,-0.105813502588975,-0.339687774186798,"-1.78514430896169","-0.238239488219063"
"sub-LY02EN15",2.2,9,81,59,2.28571428571429,1.75,35,30.6428571428571,2,26,NA,2.83333333333333,3.25,2.91666666666667,3.58333333333333,1.5,-3.30575635836121,-0.826439089590303,-0.475564771205555,-1.00151917349852,"-6.70206922568379","-0.882004857813878"
"sub-LY07EL23",1.6,9,81,37,2,3,34,19.5,1,26,7,3.58333333333333,4.41666666666667,4.58333333333333,4.25,2,-3.92779928398643,-0.981949820996606,-1.19345676496882,-0.994566084892195,"-23.1321060112558","-1.05920223109163"
"sub-LZ04LF28",1.6,12,89,49,2.71428571428571,3,35,25.8571428571429,2,18,1,3.41666666666667,4.25,4,4.41666666666667,1.91666666666667,-1.7769202681217,-0.444230067030426,-0.593173704665027,-0.62478883029939,"-13.8164630420794","-0.545832183275536"
